	parent	trade_efficiency	profit	avg_float_parent	sales	trade_cost	weights	outcome_sum	outcome_prices	outcome_names
434	StatTrak™ MP9 | Airlock (Field-Tested)	0.009000000000000001	1.1640000000000001	0.185	1	127.0	0.001	128.164	223.275,33.052	StatTrak™ AK-47 | Neon Revolution (Minimal Wear),StatTrak™ FAMAS | Roll Cage (Field-Tested)
617	StatTrak™ M249 | Magma (Field-Tested)	0.009000000000000001	0.377	0.22	1	40.1	0.0003	40.477	50.505,40.346,37.927,33.13	StatTrak™ MP9 | Rose Iron (Factory New),StatTrak™ Dual Berettas | Marina (Minimal Wear),StatTrak™ Nova | Rising Skull (Minimal Wear),StatTrak™ FAMAS | Pulse (Minimal Wear)
47	StatTrak™ UMP-45 | Gold Bismuth (Field-Tested)	0.008	0.322	0.375	1	39.9	0.0003	40.222	37.83,42.802,40.034	StatTrak™ M4A4 | Cyber Security (Field-Tested),StatTrak™ Five-SeveN | Fairy Tale (Field-Tested),StatTrak™ USP-S | Monster Mashup (Field-Tested)
72	StatTrak™ M4A4 | Tooth Fairy (Well-Worn)	0.008	2.381	0.54	1	285.0	0.0021	287.381	425.1,149.662	StatTrak™ Desert Eagle | Printstream (Well-Worn),StatTrak™ AK-47 | Legion of Anubis (Field-Tested)
8	StatTrak™ Glock-18 | Clear Polymer (Battle-Scarred)	0.008	0.14300000000000002	0.445	1	17.6	0.0001	17.743	69.907,11.213,2.642,2.038,2.915	StatTrak™ AK-47 | Slate (Well-Worn),StatTrak™ Desert Eagle | Trigger Discipline (Well-Worn),StatTrak™ P250 | Cyber Shell (Field-Tested),StatTrak™ MAC-10 | Button Masher (Well-Worn),StatTrak™ Negev | dev_texture (Field-Tested)
486	StatTrak™ Dual Berettas | Cartel (Field-Tested)	0.006999999999999999	0.14300000000000002	0.175	1	19.3	0.0001	19.442999999999998	20.426,12.958,28.187,17.218,18.427	StatTrak™ FAMAS | Valence (Minimal Wear),StatTrak™ Glock-18 | Royal Legion (Field-Tested),StatTrak™ MP7 | Impire (Factory New),StatTrak™ MAG-7 | Praetorian (Minimal Wear),StatTrak™ Five-SeveN | Triumvirate (Minimal Wear)
109	SCAR-20 | Enforcer (Well-Worn)	0.006999999999999999	0.107	0.69	1	14.7	0.0001	14.807	7.293,29.64,7.488	MAC-10 | Disco Tech (Battle-Scarred),AK-47 | Phantom Disruptor (Well-Worn),MAG-7 | Justice (Battle-Scarred)
198	StatTrak™ Negev | Lionfish (Field-Tested)	0.006999999999999999	0.17300000000000001	0.235	1	24.3	0.0002	24.473000000000003	24.96,26.13,22.327	StatTrak™ USP-S | Cortex (Field-Tested),StatTrak™ AUG | Stymphalian (Minimal Wear),StatTrak™ AWP | Mortis (Field-Tested)
127	StatTrak™ P2000 | Obsidian (Minimal Wear)	0.006999999999999999	1.02	0.09	1	152.9	0.0009	153.92	39.877,116.903,304.98	StatTrak™ SSG 08 | Bloodshot (Field-Tested),StatTrak™ SG 553 | Colony IV (Minimal Wear),StatTrak™ Tec-9 | Decimator (Factory New)
517	StatTrak™ Glock-18 | Wraiths (Minimal Wear)	0.006	0.235	0.075	1	41.7	0.0002	41.935	63.268,47.668,20.436,36.367	StatTrak™ Galil AR | Stone Cold (Factory New),StatTrak™ P250 | Wingshot (Factory New),StatTrak™ M249 | Nebula Crusader (Minimal Wear),StatTrak™ MP7 | Special Delivery (Factory New)
570	StatTrak™ P2000 | Ivory (Field-Tested)	0.006	0.04	0.295	1	7.0	0.0	7.04	4.056,8.248,8.093,7.761	StatTrak™ CZ75-Auto | Tigris (Field-Tested),StatTrak™ PP-Bizon | Osiris (Minimal Wear),StatTrak™ P250 | Supernova (Minimal Wear),StatTrak™ Nova | Koi (Minimal Wear)
301	StatTrak™ Tec-9 | Snek-9 (Battle-Scarred)	0.005	0.034	0.445	1	7.2	0.0	7.234	16.38,3.871,5.869,4.388,5.665	StatTrak™ AWP | PAW (Field-Tested),StatTrak™ CZ75-Auto | Eco (Well-Worn),StatTrak™ G3SG1 | High Seas (Field-Tested),StatTrak™ Nova | Toy Soldier (Well-Worn),StatTrak™ MP7 | Powercore (Field-Tested)
612	StatTrak™ Galil AR | Sandstorm (Field-Tested)	0.005	0.18600000000000003	0.23	1	37.1	0.0002	37.286	50.505,27.583,37.927,33.13	StatTrak™ MP9 | Rose Iron (Factory New),StatTrak™ Dual Berettas | Marina (Field-Tested),StatTrak™ Nova | Rising Skull (Minimal Wear),StatTrak™ FAMAS | Pulse (Minimal Wear)
105	SG 553 | Darkwing (Battle-Scarred)	0.004	0.053	0.445	1	14.5	0.0	14.552999999999999	9.155,26.227,8.278	MAC-10 | Disco Tech (Well-Worn),AK-47 | Phantom Disruptor (Field-Tested),MAG-7 | Justice (Well-Worn)
579	Nova | Caged Steel (Field-Tested)	0.004	0.03	0.185	1	7.9	0.0	7.93	9.36,7.205,7.225	Desert Eagle | Meteorite (Factory New),CZ75-Auto | Tuxedo (Minimal Wear),Galil AR | Tuxedo (Minimal Wear)
332	SG 553 | Phantom (Well-Worn)	0.004	0.055	0.54	1	13.0	0.0	13.055	10.579,7.137,21.45	R8 Revolver | Llama Cannon (Well-Worn),PP-Bizon | High Roller (Battle-Scarred),M4A1-S | Leaded Glass (Field-Tested)
251	SSG 08 | Hand Brake (Well-Worn)	0.004	0.08900000000000001	0.595	1	20.5	0.0001	20.589000000000002	20.924,11.398,29.445	AK-47 | Safety Net (Field-Tested),P250 | Vino Primo (Battle-Scarred),MP7 | Fade (Minimal Wear)
75	StatTrak™ MAG-7 | Monster Call (Minimal Wear)	0.003	0.321	0.09	1	94.8	0.0003	95.12100000000001	93.502,105.203,86.658	StatTrak™ XM1014 | Entombed (Factory New),StatTrak™ Glock-18 | Vogue (Factory New),StatTrak™ M4A4 | Tooth Fairy (Factory New)
606	StatTrak™ P2000 | Red FragCam (Minimal Wear)	0.003	0.255	0.085	1	76.1	0.0002	76.355	180.843,44.46,41.535,38.581	StatTrak™ Desert Eagle | Heirloom (Factory New),StatTrak™ Tec-9 | Titanium Bit (Factory New),StatTrak™ Five-SeveN | Copper Galaxy (Factory New),StatTrak™ CZ75-Auto | Tread Plate (Factory New)
532	StatTrak™ UMP-45 | Grand Prix (Field-Tested)	0.003	0.073	0.345	1	21.8	0.0001	21.873	31.775,19.373,14.469	StatTrak™ Galil AR | Eco (Field-Tested),StatTrak™ Five-SeveN | Monkey Business (Field-Tested),StatTrak™ FAMAS | Djinn (Field-Tested)
537	StatTrak™ MAG-7 | Firestarter (Minimal Wear)	0.003	0.156	0.1	1	47.0	0.0001	47.156000000000006	25.038,123.708,14.625,25.252	StatTrak™ M4A4 | Griffin (Minimal Wear),StatTrak™ M4A1-S | Basilisk (Factory New),StatTrak™ Sawed-Off | Highwayman (Minimal Wear),StatTrak™ Glock-18 | Grinder (Factory New)
435	StatTrak™ SG 553 | Triarch (Field-Tested)	0.002	0.055	0.185	1	22.5	0.0	22.555	12.382,34.808,20.475	StatTrak™ MP9 | Airlock (Field-Tested),StatTrak™ AUG | Syd Mead (Minimal Wear),StatTrak™ Tec-9 | Fuel Injector (Field-Tested)
79	StatTrak™ MAC-10 | Allure (Minimal Wear)	0.002	0.221	0.09	1	94.9	0.0002	95.12100000000001	93.502,105.203,86.658	StatTrak™ XM1014 | Entombed (Factory New),StatTrak™ Glock-18 | Vogue (Factory New),StatTrak™ M4A4 | Tooth Fairy (Factory New)
48	StatTrak™ UMP-45 | Gold Bismuth (Well-Worn)	0.002	0.071	0.455	1	36.8	0.0001	36.871	31.678,38.902,40.034	StatTrak™ M4A4 | Cyber Security (Well-Worn),StatTrak™ Five-SeveN | Fairy Tale (Well-Worn),StatTrak™ USP-S | Monster Mashup (Field-Tested)
352	StatTrak™ AWP | Fever Dream (Field-Tested)	0.002	0.9	0.155	1	549.0	0.0008	549.9	794.625,305.175	StatTrak™ AK-47 | Bloodsport (Factory New),StatTrak™ USP-S | Neo-Noir (Minimal Wear)
283	StatTrak™ Nova | Toy Soldier (Minimal Wear)	0.001	0.174	0.1	1	126.8	0.0002	126.97399999999999	204.75,55.282,120.89	StatTrak™ M4A1-S | Nightmare (Minimal Wear),StatTrak™ Sawed-Off | Devourer (Minimal Wear),StatTrak™ FAMAS | Eye of Athena (Factory New)
377	MAC-10 | Last Dive (Field-Tested)	0.001	0.025	0.265	1	28.9	0.0	28.925	36.855,26.227,23.692	M4A1-S | Decimator (Field-Tested),AWP | Fever Dream (Minimal Wear),CZ75-Auto | Xiangliu (Minimal Wear)
632	StatTrak™ SG 553 | Ultraviolet (Field-Tested)	0.001	0.42200000000000004	0.31	1	403.0	0.0004	403.42199999999997	477.75,345.15,387.368	StatTrak™ Glock-18 | Dragon Tattoo (Factory New),StatTrak™ USP-S | Dark Water (Minimal Wear),StatTrak™ M4A1-S | Dark Water (Minimal Wear)
633	StatTrak™ MP7 | Skulls (Field-Tested)	0.001	0.42200000000000004	0.255	1	403.0	0.0004	403.42199999999997	477.75,345.15,387.368	StatTrak™ Glock-18 | Dragon Tattoo (Factory New),StatTrak™ USP-S | Dark Water (Minimal Wear),StatTrak™ M4A1-S | Dark Water (Minimal Wear)
0	StatTrak™ MP9 | Food Chain (Minimal Wear)	-0.11199999999999999	-69.73100000000001	0.075	1	622.8	-0.0617	553.069	670.312,435.825	StatTrak™ M4A4 | In Living Color (Factory New),StatTrak™ USP-S | The Traitor (Minimal Wear)
